lead_id,first_name,last_name,email,phone_number,source,status,created_at,assigned_to,region
bfc780db-1938-442e-9351-062b9621c7df,Henry,Martinez,henry.martinez@company.com,(561) 948-3575,Advertisement,Qualified,2023-02-02 01:41:18,119,APAC
0e404048-3163-4aa2-a025-0e55dfe12f60,Olivia,Martinez,olivia.martinez647@business.org,(242) 518-3586,Email Campaign,New,2024-10-01 06:27:08,199,APAC
e8fa0a1e-51b1-4aaa-bf13-2744d952ee9f,Amelia,Moore,amelia.moore@company.com,(276) 989-2816,Advertisement,New,2022-05-31 14:57:07,134,APAC
4825377c-d481-4441-b631-60980f7b41b4,Lucas,Moore,lucas.moore@corp.co,(424) 233-7760,Advertisement,Contacted,2024-03-14 22:23:53,168,North America
6dcd44d7-423f-4f5c-a4e7-b857cbc447d7,Isabella,Williams,isabella.williams@corp.co,+44 69 7595 7981,Website,Unqualified,2025-04-30 10:52:09,169,EMEA
8d895065-b77d-44a7-a472-ebd6f55b8e21,Emma,Johnson,emma.johnson@corp.co,(448) 788-5070,Email Campaign,Qualified,2022-04-21 11:03:28,155,APAC
50ccce7d-b222-45f8-8a13-d39e39c262bf,Alexander,Lopez,alexander.lopez@example.com,(268) 324-4149,Website,New,2022-01-16 20:59:11,146,EMEA
5d3567cc-d018-49e3-b467-6c9aa2283367,Charlotte,Jackson,charlotte.jackson@business.org,(787) 670-6455,Social Media,New,2023-08-22 07:54:31,138,EMEA
b155685e-7f33-48f3-9f34-f3d7c4d4f396,Henry,Anderson,henry.anderson@company.com,(877) 458-9708,Social Media,Qualified,2025-04-24 07:54:38,108,APAC
9e6d7d54-4e0d-4832-899b-fc94c9622125,Benjamin,Rodriguez,benjamin.rodriguez@corp.co,(541) 687-6536,Social Media,Qualified,2023-05-26 18:37:45,129,North America
b304f456-d01f-495a-84f9-fe7c953bd7a8,Olivia,Smith,olivia.smith@corp.co,+34 42 4728 7167,Social Media,Contacted,2025-05-21 21:07:38,101,North America
0967fcbf-2908-4ad3-8877-6c3b7b04bbf6,Alexander,Brown,alexander.brown@business.org,(783) 309-4889,Email Campaign,Contacted,2024-11-27 20:30:42,150,EMEA
87b24bf3-0706-4c3f-a174-61d09adddf24,Benjamin,Wilson,benjamin.wilson@business.org,(685) 492-9943,Website,Qualified,2023-06-13 01:12:23,165,APAC
15f6b023-2a6c-425c-9376-4fa2df027b7f,Benjamin,Jones,benjamin.jones@corp.co,+81 70 9752 8839,Advertisement,Unqualified,2024-09-19 15:43:24,127,APAC
189870c9-de3b-48bd-923e-42a5d27af586,Emma,Miller,emma.miller@business.org,(800) 418-4664,Trade Show,Unqualified,2024-02-23 05:32:13,188,APAC
9a35b8b6-dbf6-4af9-968f-29e5e5a24501,Emma,Gonzalez,emma.gonzalez@corp.co,(382) 433-9886,Social Media,Contacted,2024-12-16 22:07:46,145,North America
636c46c7-ad1c-4ba6-b875-62e7d3a7a7f3,Sophia,Davis,sophia.davis@business.org,+81 68 9159 9166,Website,Unqualified,2024-07-22 23:41:36,195,EMEA
e18a183b-d2ec-46cb-8676-71ee29fddb65,Liam,Garcia,liam.garcia@company.com,(986) 515-2933,Email Campaign,Contacted,2024-10-14 02:55:12,169,North America
800e6519-1184-43ec-89d2-f7a99f8cddfd,Alexander,Johnson,alexander.johnson@example.com,(999) 954-4816,Trade Show,Qualified,2023-05-22 12:26:08,119,EMEA
020de7ad-aa56-48ba-91ef-999582efecb9,Henry,Hernandez,henry.hernandez873@example.com,(894) 639-6555,Website,Unqualified,2022-10-12 04:25:49,169,EMEA
62e577d5-791a-4b32-a2e5-c9babe18a9a6,Alexander,Smith,alexander.smith@corp.co,+34 31 5588 8384,Advertisement,Unqualified,2024-05-09 21:58:25,183,APAC
a300fad4-5790-45cc-882f-e78d47a3a01b,Ethan,Hernandez,ethan.hernandez506@corp.co,(960) 807-4191,Email Campaign,Contacted,2022-05-20 03:50:00,143,EMEA
642271f8-9283-4c13-91ba-b8285fc81d6e,Sophia,Brown,sophia.brown@mail.net,(500) 639-5561,Website,New,2025-07-14 11:16:28,134,North America
034be0d6-80a4-4004-ac43-6ea1370201a9,Emma,Jackson,emma.jackson@corp.co,(907) 662-2048,Trade Show,Contacted,2022-03-26 17:36:28,118,North America
e7b6b2ad-fa52-436a-b78c-9d65daf231f2,Evelyn,Hernandez,evelyn.hernandez@business.org,(459) 405-9838,Social Media,New,2025-09-10 21:54:39,166,EMEA
0e5effb7-aabe-4ed1-af0a-b204dda67f89,Alexander,Hernandez,alexander.hernandez@company.com,(924) 838-7460,Trade Show,Qualified,2024-01-12 20:27:40,178,EMEA
00961964-2c9e-4f93-a0ea-6a055a444259,Benjamin,Thomas,benjamin.thomas348@mail.net,(361) 821-2957,Trade Show,New,2022-07-17 10:28:10,179,APAC
61542817-4396-476d-953f-2dadd4ae8625,Sophia,Hernandez,sophia.hernandez@corp.co,(349) 803-2263,Social Media,New,2022-08-26 06:09:35,102,APAC
7cf1f8b8-cd30-4566-bc3a-2301054fdf42,Evelyn,Anderson,evelyn.anderson@mail.net,(730) 438-3838,Referral,Qualified,2025-03-02 20:55:58,130,EMEA
e5d42d61-6088-436d-809d-4ba83cc61927,Harper,Hernandez,harper.hernandez@company.com,(957) 555-9450,Social Media,Unqualified,2023-04-07 05:40:35,104,North America
667a0ba9-f797-4604-b8a6-53e4308c6b3d,Sophia,Smith,sophia.smith@company.com,(962) 332-1285,Social Media,Qualified,2023-08-04 05:35:21,162,EMEA
409973f6-1ab1-4909-8431-5e83e3248192,Ava,Davis,ava.davis@business.org,(766) 828-6924,Referral,Contacted,2024-10-01 16:16:24,187,EMEA
f0705de7-e590-45cf-9be1-6031e3ab9ed8,Olivia,Jones,olivia.jones@mail.net,(254) 153-5355,Advertisement,Qualified,2025-01-22 10:52:04,176,APAC
a4fb5211-c95b-4b50-8561-159f214736d4,James,Gonzalez,james.gonzalez@mail.net,(278) 896-7846,Advertisement,Contacted,2024-01-23 23:35:07,158,APAC
6e232d41-37a8-4ee0-b928-caa564b09f46,Lucas,Williams,lucas.williams@mail.net,(916) 798-7013,Referral,New,2023-12-24 14:38:51,138,APAC
6a3e8f1c-a465-44de-bc9c-08f289d9bc7a,Olivia,Miller,olivia.miller@company.com,(591) 714-7165,Website,Contacted,2022-12-22 21:12:07,142,North America
4af29dcb-411e-4dab-acef-19a190b51cb0,Henry,Martin,henry.martin@corp.co,(935) 628-1718,Trade Show,Contacted,2025-03-01 12:32:30,113,EMEA
31fc2876-d24b-404b-8372-e14a56bed92c,Lucas,Jackson,lucas.jackson@corp.co,(341) 742-1517,Website,Qualified,2025-06-22 02:50:23,118,APAC
81b591f2-63de-49ec-83f2-f441e16ff4c6,Olivia,Miller,olivia.miller@business.org,(915) 977-8364,Advertisement,New,2022-09-24 13:52:02,117,North America
db124e25-c15f-4693-bb9e-720843bbdae6,Emma,Smith,emma.smith@corp.co,(329) 389-7421,Website,New,2022-05-18 15:24:40,104,EMEA
36b6710b-dcbd-4194-94a4-5cb5c84654dd,Harper,Thomas,harper.thomas@corp.co,(299) 907-3314,Referral,New,2022-01-26 09:25:14,191,North America
d98daab8-f30b-49f4-8d9a-02dc77399b42,Benjamin,Smith,benjamin.smith@mail.net,(298) 985-8616,Website,Contacted,2023-09-26 13:29:55,186,APAC
4de88122-74a9-460f-9868-e8b8dd128b33,Evelyn,Garcia,evelyn.garcia@mail.net,(988) 512-7354,Email Campaign,New,2025-06-27 05:11:23,181,APAC
8a6f89aa-6ac5-49a1-9234-c010e21aad27,James,Jones,james.jones925@company.com,(422) 482-9219,Advertisement,Qualified,2025-07-21 17:50:58,148,EMEA
0069e3ec-55d5-4f2e-966e-fbb9c4fdf569,Ava,Miller,ava.miller@company.com,(986) 544-4247,Website,Qualified,2023-05-10 04:31:15,109,North America
9fe46028-fab4-4786-9a26-e6aa31b92780,Alexander,Lopez,alexander.lopez@business.org,+49 99 5012 8538,Email Campaign,Qualified,2023-11-01 17:48:57,199,EMEA
f5b936ee-a91c-4cd9-a2e2-ad3f216e7417,Charlotte,Rodriguez,charlotte.rodriguez@company.com,(908) 661-1339,Advertisement,Unqualified,2022-12-31 02:55:43,129,North America
069905a5-7fea-452d-8c19-df12c05596e2,Ethan,Wilson,ethan.wilson@business.org,+61 50 1353 4281,Social Media,New,2025-09-04 01:38:48,127,North America
8dd34814-e556-4241-bd04-a279e9b110c2,Henry,Miller,henry.miller516@corp.co,(442) 512-1009,Website,Unqualified,2022-08-18 09:33:20,151,EMEA
7391bada-3128-43d6-9904-fa425de3a7f6,Ethan,Martin,ethan.martin@example.com,(987) 940-3212,Website,Unqualified,2023-08-19 02:26:06,152,EMEA
a75cf05f-8564-4f80-98f5-155c2b83d92f,Amelia,Brown,amelia.brown@mail.net,(873) 560-7087,Referral,Unqualified,2025-08-05 04:03:30,143,North America
d5812c83-6003-4a4a-b95a-f2eb77a28ef7,Isabella,Martin,isabella.martin@company.com,(501) 858-8774,Advertisement,Contacted,2023-04-16 23:46:25,169,EMEA
a771563c-096a-4f86-95ce-b7abe37b21c7,Elijah,Wilson,elijah.wilson180@business.org,(269) 754-1598,Website,Unqualified,2023-08-03 02:08:35,115,North America
672ed124-802f-465a-a32d-83cc78be8d10,Noah,Thomas,noah.thomas@mail.net,+49 65 7377 7160,Email Campaign,New,2025-06-30 08:30:40,109,APAC
1c8af473-3f8e-4bd5-80f5-fd8772161376,Mason,Taylor,mason.taylor705@business.org,(958) 728-9955,Email Campaign,Contacted,2023-09-22 08:26:56,171,North America
e4cdaeb2-563a-4914-bcaa-4a419d1345aa,Ava,Jackson,ava.jackson@corp.co,(669) 318-5093,Social Media,Unqualified,2025-06-20 00:28:20,122,APAC
f33fb0aa-0fdd-4a14-bcfa-3916dd2973f4,Olivia,Jones,olivia.jones@example.com,(336) 495-9350,Email Campaign,Contacted,2022-11-15 12:51:00,107,APAC
828b03cc-bd94-4642-9b2e-06db031e9c72,Ava,Hernandez,ava.hernandez@company.com,+44 25 7624 2662,Social Media,New,2023-06-06 12:35:25,192,APAC
81c86220-0e9a-4e92-a98b-efc4bbffb927,Mason,Brown,mason.brown@business.org,(284) 504-8863,Website,Qualified,2023-05-20 20:41:14,187,North America
83b9c01c-dc27-4563-a194-b7b90764c0c4,Olivia,Johnson,olivia.johnson@mail.net,(393) 870-1832,Referral,Qualified,2023-11-03 00:56:26,164,EMEA
46ab43eb-fbfe-454f-bf37-ed2806f0dc3b,Amelia,Lopez,amelia.lopez@company.com,(866) 922-8983,Trade Show,Qualified,2022-04-16 09:20:30,144,North America
1c81c9b4-4fa5-47f0-82af-43148b998dbb,Alexander,Smith,alexander.smith@business.org,(567) 308-3339,Referral,Contacted,2023-03-20 04:54:06,118,EMEA
cbf8e861-faa1-4179-a35d-658949427318,Isabella,Taylor,isabella.taylor@example.com,(311) 109-6306,Referral,Qualified,2022-08-10 15:53:21,159,North America
369c0bc7-b7a7-4bd2-be33-53c4cf551bc9,Harper,Taylor,harper.taylor@company.com,(454) 778-6437,Email Campaign,New,2023-07-09 06:47:44,179,APAC
cd2b75fd-af1a-4ef8-a7b5-915dfe0b6d8f,Mia,Moore,mia.moore@business.org,(557) 732-6293,Website,Qualified,2024-01-01 20:41:39,119,North America
d68833d3-3c03-41c0-a728-77982f6e6bf7,Ethan,Wilson,ethan.wilson@mail.net,(288) 225-8378,Social Media,Qualified,2022-08-09 05:53:45,113,EMEA
ea1b12d1-597b-4d64-b4b0-585a3afae4ca,Liam,Williams,liam.williams@example.com,(990) 218-3249,Trade Show,Unqualified,2025-09-29 16:48:53,127,EMEA
04c34a06-aaf0-46a4-a7fb-4dd72859f3a3,Ethan,Anderson,ethan.anderson496@company.com,(207) 200-2070,Email Campaign,Qualified,2022-07-08 09:43:28,114,North America
04caae52-2e43-4a4a-931b-934ecdff4163,Ethan,Miller,ethan.miller@company.com,(842) 801-2021,Advertisement,New,2025-04-29 07:37:26,102,APAC
a3402c04-f23c-4c08-b191-bc53b59e6fc6,Mia,Lopez,mia.lopez@business.org,(943) 365-8590,Referral,Unqualified,2022-07-02 07:53:44,151,North America
660cca6b-8dc3-4967-a1ec-72fcf1065017,Sophia,Smith,sophia.smith@corp.co,(661) 958-4486,Advertisement,Contacted,2025-05-07 07:02:38,147,EMEA
cf4339d0-41db-40e9-83d3-252e70a7e738,Evelyn,Wilson,evelyn.wilson@corp.co,(245) 277-4162,Referral,New,2023-11-06 18:18:25,128,North America
672dd9b6-da7a-43cf-9539-b1df3fe669ed,Henry,Hernandez,henry.hernandez@company.com,+33 66 5591 2041,Email Campaign,New,2024-10-05 05:44:36,115,APAC
094896a4-50fc-4d72-b831-4b00c90308df,Ethan,Miller,ethan.miller@corp.co,+33 83 7872 4069,Email Campaign,Contacted,2022-03-27 04:20:15,130,North America
4794c968-941d-4146-a629-acb5890223cb,Lucas,Jones,lucas.jones@business.org,(377) 986-4729,Trade Show,New,2024-05-04 19:50:14,124,APAC
133fd027-a5f3-44d0-afbf-4553c3400cc9,Noah,Davis,noah.davis@corp.co,(861) 367-7341,Trade Show,Unqualified,2025-12-27 05:10:47,119,North America
f72f9f23-6a9c-4483-8aa8-8cbb84d5d7b8,Alexander,Davis,alexander.davis@example.com,(931) 748-7134,Referral,Qualified,2025-12-03 13:52:10,197,APAC
b1369d93-10c4-40ac-a056-4cd4827eaa7f,Evelyn,Taylor,evelyn.taylor@mail.net,(563) 841-7972,Social Media,Unqualified,2025-05-18 07:30:57,147,North America
41401467-3af9-4fc7-9302-1f392776e9b2,Mia,Williams,mia.williams@business.org,(764) 867-5017,Referral,Qualified,2023-05-08 15:49:02,136,EMEA
fad320b9-9bc0-4c8f-a1ad-387dd105ebdd,Sophia,Jackson,sophia.jackson@corp.co,(706) 523-4931,Website,Qualified,2025-10-26 15:02:56,103,APAC
a9023158-fb73-4de9-b0c5-db7bc135e062,Benjamin,Davis,benjamin.davis@example.com,(335) 623-2579,Website,Unqualified,2023-05-15 01:20:10,191,North America
2783b46b-efa6-4e87-bd5e-20c9678ee1cd,Lucas,Garcia,lucas.garcia@example.com,+33 10 5479 2627,Referral,Qualified,2023-12-31 21:31:20,181,APAC
ce7cffbe-45d9-40d6-bb46-9700e52fdd75,Emma,Martin,emma.martin429@business.org,+44 42 4357 7848,Email Campaign,Contacted,2024-08-07 17:46:16,187,North America
98209985-40d0-4d99-99a1-8c36cbbb7a87,James,Miller,james.miller115@company.com,+44 28 9565 3261,Trade Show,Contacted,2025-07-02 13:57:17,146,EMEA
b4194557-3628-4431-8cfb-9d3bdc191890,Charlotte,Williams,charlotte.williams@company.com,(465) 958-4725,Email Campaign,Contacted,2022-05-29 19:36:22,145,APAC
4b3e22a8-e99e-4c8e-b67e-6124844a0dab,Noah,Jones,noah.jones@corp.co,(322) 546-3256,Website,Qualified,2022-04-28 14:12:42,163,North America
b6c42066-5ed3-4224-800e-24dabc59ceea,Ethan,Taylor,ethan.taylor207@company.com,(798) 815-3367,Social Media,Contacted,2024-01-15 02:11:14,161,APAC
e080759f-ba4e-4a37-bf42-29a1c98aac9b,Lucas,Martinez,lucas.martinez@business.org,(398) 738-8575,Social Media,New,2025-05-01 18:31:27,131,EMEA
0982ac3b-2e8b-4484-8bf2-73910e441347,Evelyn,Williams,evelyn.williams@corp.co,(222) 788-6612,Email Campaign,Qualified,2025-09-29 02:44:57,114,APAC
653f4a96-bf65-4cc5-94d0-1b2eb494be07,Elijah,Miller,elijah.miller@business.org,(311) 146-5612,Referral,Unqualified,2024-04-10 20:32:59,184,EMEA
05fefe3c-5562-429b-ad0f-4a7fbb98fd7d,Evelyn,Rodriguez,evelyn.rodriguez@example.com,(912) 632-6919,Website,Qualified,2024-09-07 03:21:04,164,North America
d65e3b7d-785b-46f3-9258-6c029a648ada,James,Martin,james.martin542@example.com,(404) 196-3147,Advertisement,Unqualified,2023-04-06 16:01:29,122,North America
43889a31-0de6-4488-a619-2c448371aaf9,Harper,Rodriguez,harper.rodriguez@corp.co,+49 46 3375 5398,Email Campaign,New,2025-04-20 18:11:07,128,North America
f52e98a1-3508-4b37-ba7c-3832feab1c6c,Alexander,Gonzalez,alexander.gonzalez@business.org,(393) 434-7879,Website,New,2023-06-07 08:48:23,122,EMEA
eb644396-57b2-430b-8489-6ec24390c985,Henry,Wilson,henry.wilson@corp.co,(945) 337-8081,Advertisement,Unqualified,2025-04-07 20:15:53,194,North America
d96c9978-9292-44d1-b11d-5f46e48de3ff,Emma,Anderson,emma.anderson@company.com,(380) 733-9206,Website,Unqualified,2024-06-07 01:07:41,167,EMEA
e5f07ce0-db7a-41d5-a04e-3f54bdd99ffb,Olivia,Jones,olivia.jones@example.com,(396) 309-7713,Trade Show,Qualified,2022-07-13 01:18:26,157,North America
2ce1a677-3513-4cba-808f-5f3ebf19ee7e,Sophia,Anderson,sophia.anderson@business.org,(371) 208-4593,Social Media,Unqualified,2025-07-31 17:21:28,161,EMEA
02d7698f-8dd8-4f17-ac36-1dd53f381415,Evelyn,Wilson,evelyn.wilson@business.org,(783) 442-6975,Website,Unqualified,2024-05-20 03:43:34,108,APAC
373202ac-ebe7-4f4e-a73a-ea595be5358c,Mason,Davis,mason.davis@corp.co,(756) 176-5547,Website,Contacted,2023-04-10 15:19:57,182,APAC
c89989f5-b1eb-4bee-bb98-eb57532df290,Olivia,Garcia,olivia.garcia@business.org,(880) 971-5296,Social Media,Unqualified,2025-09-17 09:17:24,113,EMEA
f7bc2705-6be6-453c-afcc-9ed906ecbe49,Mia,Martinez,mia.martinez@corp.co,(467) 864-5287,Website,Contacted,2022-07-27 00:47:30,115,EMEA
8d87be29-22d3-44b5-88c4-b03d7263b353,Henry,Johnson,henry.johnson@example.com,+34 47 3105 8275,Website,Unqualified,2024-05-08 00:59:44,167,APAC
aa4344b2-8fe2-43b4-a0e0-8f68222c2ab4,James,Martinez,james.martinez@corp.co,(941) 436-8287,Social Media,New,2025-01-14 17:25:46,114,North America
3c8c6ccc-f886-47ce-adb4-75a42f135a14,Benjamin,Taylor,benjamin.taylor@business.org,(368) 710-9139,Referral,New,2024-01-13 14:45:30,122,North America
3d787f13-b8fd-4b65-a53f-e8ad2ee42052,Ava,Thomas,ava.thomas@company.com,(942) 883-4143,Social Media,New,2025-03-07 02:59:29,108,EMEA
af503107-3cc5-4c3e-9b96-ebb63026f632,Evelyn,Brown,evelyn.brown@mail.net,(437) 100-9669,Referral,Contacted,2023-06-26 11:37:47,182,North America
676b7085-5a40-4e54-a2db-bc5a35ff985d,Ava,Moore,ava.moore14@mail.net,(888) 891-5668,Website,Unqualified,2025-07-06 09:46:22,175,North America
3bcea32c-67fb-4ce8-bcf4-4bb682574e15,James,Garcia,james.garcia@company.com,(668) 161-2329,Trade Show,Contacted,2022-09-29 21:52:41,152,EMEA
fbad35e1-993f-4ddc-a4c5-aca349925175,Isabella,Moore,isabella.moore@business.org,(655) 629-8726,Email Campaign,Qualified,2022-02-02 03:10:52,142,APAC
dec36120-5530-4b4d-b269-351513e30047,Elijah,Davis,elijah.davis@business.org,(683) 654-7883,Website,Unqualified,2022-06-06 15:39:37,112,EMEA
eb7206a4-248a-417e-b26d-ce2aa311a7f2,Isabella,Hernandez,isabella.hernandez@company.com,(938) 888-3624,Advertisement,Qualified,2024-07-28 21:08:20,165,EMEA
54d8713c-5019-4a7e-8642-ff6b9ab96a2c,James,Taylor,james.taylor@example.com,+44 35 5178 6436,Social Media,Contacted,2022-05-03 15:16:08,137,EMEA
2a432352-a865-42cf-a892-45e5a639b084,Alexander,Gonzalez,alexander.gonzalez@example.com,+34 11 5694 4915,Email Campaign,New,2024-11-13 21:15:23,119,APAC
74488b61-0739-4b2c-a0b8-a7de625e1510,Mason,Wilson,mason.wilson@example.com,(312) 124-2075,Email Campaign,New,2025-01-12 00:47:11,150,North America
b3112c76-795a-4027-b7b9-c06864a1828a,Henry,Davis,henry.davis@business.org,(589) 370-8133,Advertisement,Qualified,2022-09-22 20:13:18,169,EMEA
00925207-6bc1-4cf0-b567-f9308e49508f,James,Moore,james.moore@business.org,(780) 573-3860,Email Campaign,New,2023-07-05 15:47:55,103,APAC
174b97d9-67db-412b-92c8-e2bef2887cf3,Olivia,Thomas,olivia.thomas@business.org,(932) 240-3523,Email Campaign,Qualified,2025-04-07 22:42:32,130,APAC
2033a7ee-99ef-48ec-9900-5ec33d317400,Noah,Williams,noah.williams@mail.net,+61 51 1950 9803,Trade Show,Qualified,2025-02-02 14:54:33,132,EMEA
659b9202-d0fd-407a-9437-5fb4574939b9,Liam,Anderson,liam.anderson@business.org,+49 21 5747 8173,Referral,Contacted,2024-11-18 21:10:50,197,North America
2067fb3e-1294-40ce-baba-5a64187bbb65,James,Anderson,james.anderson@mail.net,(687) 272-2925,Social Media,Qualified,2024-05-20 19:00:11,182,APAC
55a8bfce-fe2a-4e54-a8ab-18789b3b22c3,Noah,Lopez,noah.lopez@corp.co,(571) 598-4416,Website,Unqualified,2022-05-14 06:25:52,195,EMEA
05d679a0-26b5-425c-8994-7aa0215a56a2,Amelia,Jones,amelia.jones70@mail.net,(214) 357-7400,Trade Show,Qualified,2024-11-15 00:59:53,166,EMEA
1a662b1d-6c9e-4167-ac54-0668ef99108a,Liam,Martinez,liam.martinez@corp.co,(714) 256-4407,Website,Contacted,2022-10-03 00:38:06,130,North America
1b4368ee-ea7a-409d-9690-c0f7457c4d07,Mia,Gonzalez,mia.gonzalez@company.com,(241) 824-6069,Email Campaign,New,2024-01-14 19:50:11,101,EMEA
02c49380-4243-4f2a-b2a3-03a637e7ca87,Henry,Garcia,henry.garcia@mail.net,+49 54 8517 1954,Trade Show,Contacted,2025-05-06 01:01:05,103,EMEA
e59d71cd-1b8e-4afa-afbd-e726684980ac,Liam,Smith,liam.smith@mail.net,+33 15 3653 9304,Trade Show,Unqualified,2024-01-30 20:14:04,196,North America
344f6d4b-9f2f-46c0-86ed-f617ebc708c7,Harper,Anderson,harper.anderson@company.com,(713) 608-8905,Advertisement,New,2023-04-07 04:07:47,187,North America
31684a3d-a97d-487b-8187-fc5a2678d6ee,Olivia,Thomas,olivia.thomas@corp.co,(975) 240-6543,Social Media,Contacted,2024-04-28 15:53:45,110,APAC
32304f82-4e93-424e-bd5e-dca2b136b175,James,Anderson,james.anderson@business.org,+49 61 5054 9998,Website,New,2024-09-18 07:50:30,129,EMEA
ec90e320-03ad-46b0-a9c3-75ca41f70fb2,Elijah,Wilson,elijah.wilson@mail.net,(720) 801-7597,Advertisement,Contacted,2022-03-17 18:48:29,149,APAC
98edc209-9879-4ec1-9522-6fa243f625f8,Elijah,Johnson,elijah.johnson@business.org,(516) 664-9625,Email Campaign,Contacted,2023-11-23 00:00:45,100,APAC
61a41203-1d38-4e6f-9131-1261a5c8a77e,Harper,Moore,harper.moore@company.com,(542) 833-8812,Website,Unqualified,2023-02-23 17:03:18,175,EMEA
81525a3f-c70d-40d2-96e5-abc32189edda,Olivia,Lopez,olivia.lopez@company.com,(939) 776-7553,Referral,Contacted,2022-02-12 02:35:52,187,EMEA
bd7c1202-6f22-437e-b303-6a9f50bb6b78,Amelia,Moore,amelia.moore@business.org,(295) 268-2696,Advertisement,New,2024-02-09 12:18:28,192,EMEA
909126f8-2ad6-4112-8664-810915a7044b,Amelia,Hernandez,amelia.hernandez@corp.co,(275) 528-8980,Trade Show,Qualified,2023-05-03 09:09:36,146,North America
5d87601d-f55d-4126-82aa-5af747ca9989,Ethan,Anderson,ethan.anderson356@mail.net,+44 17 9681 7050,Trade Show,Qualified,2022-07-10 09:35:21,189,North America
1b39fba0-fb39-4fb0-a279-bd3b0b5e042e,Amelia,Jackson,amelia.jackson@mail.net,+34 41 3904 2617,Referral,Qualified,2023-09-04 06:21:40,122,APAC
99e91eb6-a56d-42f3-a4f5-11fae072f1dd,Olivia,Johnson,olivia.johnson@mail.net,+44 53 1273 2839,Referral,Unqualified,2023-05-17 21:32:46,159,APAC
63ca5662-12a2-4c8f-b8d2-4fd9a0a58331,Henry,Smith,henry.smith@example.com,+34 64 2556 6950,Referral,Contacted,2024-07-11 07:57:42,102,North America
19835141-44c9-41d0-867a-e6704fcd8038,James,Anderson,james.anderson@mail.net,(875) 297-5151,Social Media,Qualified,2023-12-05 06:12:41,108,EMEA
7a92c09b-77ab-414e-b5a9-10e0e315f101,Harper,Davis,harper.davis@example.com,(412) 171-5209,Email Campaign,New,2023-12-03 00:08:38,123,APAC
086bf750-3322-4d5e-97ec-be8d632c39f1,Evelyn,Gonzalez,evelyn.gonzalez@example.com,(769) 462-7403,Referral,Unqualified,2023-03-15 03:18:03,120,North America
aae98e2e-1d5f-4899-bc55-c12f756498aa,Benjamin,Thomas,benjamin.thomas@business.org,(620) 308-7670,Advertisement,Qualified,2025-06-28 12:30:07,170,APAC
4cb51844-0adf-4b2a-875a-86d8fe9cecd0,Ethan,Johnson,ethan.johnson@company.com,(375) 601-9363,Referral,Unqualified,2025-06-09 00:54:41,116,EMEA
8c1a02d1-863e-4243-8da0-4f9d4eedb228,Emma,Taylor,emma.taylor954@example.com,(362) 283-9416,Advertisement,Contacted,2023-01-04 09:38:05,199,APAC
cbc4b7c9-7ef3-4cd8-8ef0-dbf985a5c0c8,Elijah,Wilson,elijah.wilson@corp.co,(787) 810-5587,Trade Show,New,2025-11-19 21:08:12,154,APAC
a287331e-5042-44c5-8a78-0e97162bb465,Elijah,Moore,elijah.moore@business.org,(373) 727-2624,Website,New,2023-07-17 13:08:00,113,North America
954db14c-1171-46a1-8c3e-31b24642bfe5,Mason,Gonzalez,mason.gonzalez333@business.org,+33 30 5940 2791,Advertisement,New,2022-06-03 06:42:30,105,APAC
bcf31b9f-3643-4208-b610-3ad1e5680df2,Ethan,Rodriguez,ethan.rodriguez@business.org,(491) 273-6943,Advertisement,Qualified,2022-03-25 08:25:38,127,EMEA
dd2f92bb-864e-46be-880f-2a02911218d1,Emma,Anderson,emma.anderson@mail.net,+81 19 7009 3408,Referral,Unqualified,2023-02-22 14:21:25,120,North America
ab36f06f-43e8-4506-a736-18ba48b811c7,Mia,Rodriguez,mia.rodriguez@corp.co,(749) 276-9950,Referral,New,2024-01-29 15:09:09,115,EMEA
f53e96a4-fb07-4684-ac5e-b20f7cdf8859,Liam,Johnson,liam.johnson@example.com,+34 63 9840 9930,Social Media,Unqualified,2022-02-26 13:30:20,182,EMEA
3869cca3-79f7-4e55-a7e3-44b227931ef2,Isabella,Martinez,isabella.martinez@corp.co,+61 52 8166 3582,Email Campaign,Unqualified,2023-03-21 04:20:31,106,EMEA
fb790398-d54e-47a1-a192-78046c1f235f,Mason,Jones,mason.jones@mail.net,(983) 579-9344,Email Campaign,Unqualified,2025-11-26 02:38:51,175,APAC
8381a9cc-512a-4e54-ab5b-38e3de8577d1,Sophia,Brown,sophia.brown@corp.co,(461) 874-1273,Referral,Qualified,2023-10-11 00:57:44,140,APAC
0da39e2e-1359-4d96-936e-e639459af58e,James,Martin,james.martin@mail.net,+44 11 4552 4393,Advertisement,New,2025-02-15 14:45:50,145,APAC
f142fb89-22e7-41d9-9c7e-d00194ee2103,James,Brown,james.brown@mail.net,(574) 540-7281,Social Media,New,2024-05-12 12:43:01,159,EMEA
d526d8b8-71dd-40c7-9fc5-c00d26a9073d,Sophia,Rodriguez,sophia.rodriguez@company.com,+61 89 7278 7143,Trade Show,New,2025-11-11 11:08:44,101,APAC
6dbae77f-daac-4247-9aba-5ed5827db8d7,Ava,Jackson,ava.jackson@business.org,(574) 419-4127,Referral,New,2023-11-19 23:53:13,114,APAC
92faebdd-f1c6-4f1b-bb27-70668f4f0879,Henry,Davis,henry.davis@company.com,+81 21 8318 7517,Social Media,New,2022-04-10 13:49:38,134,North America
